Number of frames: 2500
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z
683,43.082176208,181.203430176,-2877.864013672,36.366817474,181.567947388,-2858.603271484,40.561771393,178.369949341,-2869.820312500,46.880393982,184.834320068,-2906.086669922,46.179302216,192.497940063,-2921.888183594,48.030517578,187.687225342,-2914.178955078,
684,42.220817566,181.117828369,-2875.498779297,35.332721710,181.889053345,-2856.307128906,39.596424103,178.459594727,-2867.429931641,46.329265594,184.195556641,-2903.739257813,45.834445953,191.575942993,-2919.692382813,47.576629639,186.893783569,-2911.871826172,
685,41.330886841,181.214645386,-2872.945556641,34.202079773,182.463287354,-2853.853515625,38.583145142,178.751190186,-2864.857421875,45.954093933,183.920135498,-2901.102294922,45.481567383,190.696319580,-2917.318359375,47.124759674,186.169738770,-2909.375976563,
686,40.414031982,181.563461304,-2870.139404297,32.994052887,183.323822021,-2851.182861328,37.523857117,179.336837769,-2862.031738281,45.452949524,183.481124878,-2898.276855469,45.231815338,189.823120117,-2914.694580078,46.748306274,185.507232666,-2906.604980469,
687,39.431217194,182.161361694,-2867.154296875,31.720838547,184.562194824,-2848.376708984,36.415641785,180.206924438,-2859.026123047,44.964183807,183.132339478,-2895.240966797,45.003761292,188.954605103,-2911.873779297,46.386402130,184.897186279,-2903.622314453,
688,38.451530457,182.999404907,-2864.080078125,30.473695755,186.073287964,-2845.500976563,35.337032318,181.325393677,-2855.928955078,44.501171112,182.975875854,-2892.067138672,44.793651581,188.190948486,-2908.911376953,46.043689728,184.426025391,-2900.498535156,
689,37.536388397,184.138870239,-2860.964843750,29.300819397,187.864822388,-2842.617431641,34.328823090,182.739776611,-2852.803466797,44.084949493,183.101699829,-2888.815185547,44.609413147,187.706314087,-2905.846435547,45.748870850,184.240356445,-2897.275634766,
690,36.720691681,185.558898926,-2857.873535156,28.149314880,189.901229858,-2839.799804688,33.391624451,184.427352905,-2849.720703125,43.774627686,183.514831543,-2885.536376953,44.544425964,187.504272461,-2902.731445313,45.550800323,184.362380981,-2894.019287109,
691,35.925785065,186.957763672,-2854.930175781,27.038192749,191.862045288,-2837.143066406,32.484031677,186.076705933,-2846.794677734,43.522064209,184.005371094,-2882.359619141,44.550140381,187.414154053,-2899.677246094,45.427898407,184.569091797,-2890.844970703,
692,35.180999756,188.124984741,-2852.168701172,26.023777008,193.554931641,-2834.656738281,31.597343445,187.485992432,-2844.065185547,43.218963623,184.369064331,-2879.362548828,44.500888824,187.266006470,-2896.768310547,45.231456757,184.686981201,-2887.843261719,
693,34.397701263,189.061264038,-2849.572998047,25.063991547,194.955917358,-2832.304687500,30.723068237,188.633117676,-2841.497558594,42.826179504,184.554275513,-2876.522216797,44.345413208,187.007095337,-2893.989746094,44.961341858,184.649459839,-2884.985107422,
694,33.606365204,189.955108643,-2846.996582031,24.108413696,196.329376221,-2829.989013672,29.841722488,189.744812012,-2838.962890625,42.400394440,184.715286255,-2873.694824219,44.134307861,186.710174561,-2891.213867188,44.618808746,184.582244873,-2882.146240234,
695,32.780345917,190.995239258,-2844.432128906,23.046312332,197.826782227,-2827.730712891,29.135385513,191.284378052,-2836.344482422,41.994522095,185.023254395,-2870.832763672,43.982509613,186.544357300,-2888.387207031,44.326839447,184.651580811,-2879.254882813,
696,32.045810699,192.180648804,-2841.954589844,22.071748734,199.446701050,-2825.572265625,28.292036057,192.664962769,-2833.931640625,41.655708313,185.500183105,-2868.035644531,43.900859833,186.547698975,-2885.602783203,44.123714447,184.900192261,-2876.414062500,
697,31.432048798,193.539794922,-2839.604248047,21.292089462,201.205032349,-2823.517578125,27.593040466,194.243438721,-2831.629882813,41.391601563,186.137710571,-2865.349609375,43.816463470,186.729263306,-2882.935302734,43.966049194,185.322189331,-2873.691650391,
698,30.966651917,195.125228882,-2837.350341797,20.627557755,203.194168091,-2821.583740234,27.004831314,196.035385132,-2829.443603516,41.223339081,187.015151978,-2862.759277344,43.787891388,187.127456665,-2880.351074219,43.892024994,185.966812134,-2871.058105469,
699,30.617895126,196.892654419,-2835.245117188,20.078329086,205.374465942,-2819.811279297,26.614419937,198.020431519,-2827.395019531,41.150299072,188.057525635,-2860.287597656,43.852100372,187.642639160,-2877.868896484,44.321605682,187.053009033,-2868.419677734,
700,30.433788300,198.693893433,-2833.377441406,19.749593735,207.631271362,-2818.291259766,26.354145050,200.087600708,-2825.598144531,41.164710999,189.068237305,-2858.022705078,43.976665497,188.074859619,-2875.581298828,44.407367706,187.764450073,-2866.095214844,
701,30.450569153,200.306381226,-2831.789794922,19.704586029,209.728408813,-2817.016845703,26.358592987,201.926177979,-2824.049316406,41.263259888,189.889846802,-2856.055664063,44.121707916,188.315856934,-2873.574462891,44.545246124,188.321960449,-2864.062255859,
702,30.627632141,201.653518677,-2830.404052734,19.870197296,211.478469849,-2815.880126953,26.525232315,203.522369385,-2822.708251953,41.406154633,190.584091187,-2854.364746094,44.246604919,188.517974854,-2871.846679688,44.687957764,188.793579102,-2862.322753906,
703,30.845712662,202.883758545,-2829.079833984,20.069854736,213.016159058,-2814.744384766,26.708509445,204.939041138,-2821.419677734,41.592594147,191.297393799,-2852.782714844,44.418708801,188.803619385,-2870.223388672,44.840423584,189.310134888,-2860.710937500,
704,31.015592575,204.148696899,-2827.742919922,20.201343536,214.620727539,-2813.661132813,26.839473724,206.406921387,-2820.133056641,41.773353577,192.017089844,-2851.139648438,44.604183197,189.101440430,-2868.524902344,45.000709534,189.832565308,-2859.022949219,
705,31.112758636,205.703323364,-2826.370849609,20.237617493,216.620254517,-2812.627929688,26.879140854,208.213241577,-2818.843994141,41.896125793,192.816421509,-2849.334228516,44.774856567,189.375396729,-2866.634521484,45.148422241,190.392211914,-2857.145996094,
706,31.145870209,207.486816406,-2825.047607422,20.217369080,218.898406982,-2811.748779297,26.867759705,210.276245117,-2817.629394531,42.012809753,193.723358154,-2847.431640625,44.964229584,189.642028809,-2864.605468750,45.311454773,191.004562378,-2855.152099609,
707,31.422975540,209.621826172,-2823.738769531,20.297559738,221.245773315,-2810.985107422,26.956769943,212.422454834,-2816.526611328,42.158699036,194.735168457,-2845.636474609,45.149955750,190.020111084,-2862.653808594,45.481815338,191.737487793,-2853.247070313,
708,31.632980347,211.500442505,-2822.694335938,20.497049332,223.506072998,-2810.310058594,27.194980621,214.516662598,-2815.557617188,42.415752411,195.919815063,-2844.068115234,45.406036377,190.647277832,-2860.937988281,45.701217651,192.690750122,-2851.588623047,
709,31.932662964,213.391464233,-2821.750488281,20.780170441,225.645355225,-2809.656738281,27.491853714,216.584808350,-2814.691894531,42.759605408,197.283599854,-2842.707763672,45.707202911,191.568099976,-2859.451416016,46.056427002,193.865737915,-2850.150634766,
710,32.230484009,215.320739746,-2820.836914063,20.973125458,227.737747192,-2808.987792969,27.742849350,218.630401611,-2813.838378906,43.105129242,198.790283203,-2841.423583984,46.056404114,192.700531006,-2858.040771484,46.396884918,195.200653076,-2848.796630859,
711,32.376892090,217.165267944,-2819.913330078,20.991228104,229.765167236,-2808.351562500,27.857723236,220.596801758,-2812.996337891,43.444152832,200.226974487,-2840.081787109,46.453872681,193.798370361,-2856.564697266,46.764274597,196.521133423,-2847.377685547,
712,32.478721619,218.687789917,-2818.991210938,21.103746414,231.516128540,-2805.164306641,27.930372238,222.250030518,-2812.165283203,43.734077454,201.345184326,-2838.697021484,46.863792419,194.562408447,-2855.029296875,47.109741211,197.497589111,-2845.901123047,
713,32.554382324,219.577499390,-2817.944580078,21.124788284,232.548751831,-2804.391845703,27.982301712,223.241653442,-2811.191650391,43.965824127,201.936645508,-2837.296386719,47.191131592,194.902740479,-2853.511474609,47.363998413,197.995605469,-2844.430664063,
714,32.512340546,219.846649170,-2816.629394531,21.040143967,232.890106201,-2803.187500000,27.884986877,223.558959961,-2809.934326172,44.037052155,202.121109009,-2835.825683594,47.355834961,195.003707886,-2851.986816406,47.485935211,198.157394409,-2842.914306641,
715,32.279022217,219.952972412,-2815.158935547,20.693550110,233.024734497,-2801.922363281,27.532857895,223.682159424,-2808.527832031,43.975543976,202.164825439,-2834.199951172,47.453342438,195.006057739,-2850.316650391,47.503013611,198.181167603,-2841.247802734,
716,31.908807755,220.144622803,-2813.752685547,20.239683151,233.293151855,-2800.721923828,27.147163391,223.918777466,-2807.189208984,43.869194031,202.216705322,-2832.503417969,47.557445526,194.949691772,-2848.534667969,47.484970093,198.185333252,-2839.487792969,
717,31.684841156,220.427642822,-2812.416015625,19.914447784,233.616912842,-2799.606201172,26.844121933,224.240386963,-2805.931396484,43.853019714,202.365173340,-2830.915527344,47.687660217,194.988708496,-2846.863037109,47.545536041,198.281768799,-2837.838378906,
718,31.610807419,220.704467773,-2811.109375000,19.735471725,233.893142700,-2798.442871094,26.706985474,224.530288696,-2804.662597656,43.918819427,202.634185791,-2829.476806641,47.840827942,195.215713501,-2845.395019531,47.658294678,198.541793823,-2836.385253906,
719,31.537981033,221.044937134,-2809.780029297,19.519065857,234.183425903,-2797.115478516,26.569511414,224.859344482,-2803.353027344,43.993076324,203.060882568,-2828.089111328,47.996677399,195.659179688,-2843.998535156,47.764659882,198.996505737,-2834.992919922,
720,31.320873260,221.600601196,-2808.386474609,19.125694275,234.625442505,-2795.782958984,26.295167923,225.369186401,-2801.984619141,44.033676147,203.708999634,-2826.626220703,48.178241730,196.329544067,-2842.512207031,47.857612610,199.688064575,-2833.512695313,
721,30.926651001,222.345611572,-2807.000244141,18.561916351,235.219512939,-2794.547851563,25.856082916,226.030334473,-2800.630126953,44.050148010,204.514739990,-2825.091552734,48.389057159,197.140640259,-2840.929443359,47.965541840,200.508529663,-2831.938964844,
722,30.646837234,223.037826538,-2805.622070313,18.028930664,235.788467407,-2793.287841797,25.480039597,226.693389893,-2799.295654297,44.075473785,205.342849731,-2823.583496094,48.601867676,197.968704224,-2839.370117188,48.093788147,201.344543457,-2830.389648438,
723,30.409070969,223.637161255,-2804.266601563,17.559076309,236.186370850,-2792.007324219,25.155616760,227.210983276,-2797.949951172,44.124862671,206.125442505,-2822.163574219,48.813121796,198.793304443,-2837.936035156,48.241706848,202.182937622,-2828.962890625,
724,30.224258423,224.165298462,-2802.927978516,17.205116272,236.482025146,-2790.622314453,24.927391052,227.652587891,-2796.603271484,44.209949493,206.917144775,-2820.870361328,49.014846802,199.675842285,-2836.651611328,48.389083862,203.060562134,-2827.680419922,
725,30.141246796,224.800598145,-2801.675781250,16.927997589,236.861907959,-2789.319824219,24.812412262,228.180572510,-2795.332763672,44.387218475,207.811859131,-2819.675048828,49.630794525,200.774307251,-2835.293212891,48.602535248,204.027816772,-2826.491699219,
726,30.256357193,225.543975830,-2800.510498047,16.836267471,237.361434937,-2788.099609375,24.876970291,228.831939697,-2794.138916016,44.731742859,208.803588867,-2818.558349609,49.694076538,201.743164063,-2834.358154297,48.991676331,205.090515137,-2825.385498047,
727,30.518198013,226.342315674,-2799.365234375,16.920600891,237.888778687,-2786.816894531,25.119197845,229.536621094,-2792.962646484,45.157867432,209.905166626,-2817.522460938,50.148067474,202.948440552,-2833.357421875,49.428134918,206.284683228,-2824.388916016,
728,30.838073730,227.164031982,-2798.218750000,17.150159836,238.422531128,-2785.525390625,25.485742569,230.235504150,-2791.760742188,45.693527222,211.057083130,-2816.539550781,50.669570923,204.227767944,-2832.423095703,49.999412537,207.529708862,-2823.436279297,
729,31.370864868,228.012588501,-2797.067382813,17.503591537,238.981460571,-2784.218017578,25.983486176,230.966186523,-2790.561279297,46.312324524,212.244628906,-2815.582763672,51.267620087,205.540603638,-2831.518066406,50.637172699,208.804092407,-2822.513183594,
730,31.984788895,228.915130615,-2795.964843750,17.982757568,239.591232300,-2782.972900391,26.569194794,231.763916016,-2789.408691406,47.028781891,213.480209351,-2814.662109375,51.931400299,206.911331177,-2830.658203125,51.329696655,210.137374878,-2821.643066406,
731,32.645709991,229.892028809,-2794.948242188,18.552349091,240.260665894,-2781.819335938,27.265577316,232.617889404,-2788.323486328,47.824848175,214.803344727,-2813.850097656,52.631458282,208.355895996,-2829.910888672,52.089897156,211.573837280,-2820.882080078,
732,33.364845276,230.896987915,-2794.045654297,19.204729080,240.914550781,-2780.645507813,28.042005539,233.489929199,-2787.341064453,48.638362885,216.194381714,-2813.198730469,53.351413727,209.855712891,-2829.321777344,52.875717163,213.055862427,-2820.277099609,
733,34.172752380,231.882461548,-2793.259765625,19.939256668,241.526870728,-2779.578369141,28.901258469,234.331069946,-2786.464843750,49.479743958,217.593612671,-2812.690917969,54.056831360,211.400299072,-2828.897460938,53.678050995,214.565582275,-2819.836425781,
734,35.077129364,232.795379639,-2792.548095703,20.790842056,242.049133301,-2778.618164063,29.861955643,235.074356079,-2785.656250000,50.373954773,218.911300659,-2812.296875000,54.792991638,212.899871826,-2828.593017578,54.530803680,216.004470825,-2819.511962891,
735,36.078735352,233.498275757,-2791.820556641,21.645555496,242.375091553,-2780.234863281,30.931005478,235.632843018,-2784.827880859,51.297321320,220.117584229,-2811.944824219,55.546920776,214.323806763,-2828.353759766,55.410278320,217.349273682,-2819.239013672,
736,37.090774536,234.063796997,-2791.010009766,22.733184814,242.540542603,-2779.060058594,32.040943146,236.036743164,-2783.910888672,52.201408386,221.214080811,-2811.573974609,56.230163574,215.705459595,-2828.115722656,56.242462158,218.603713989,-2818.960205078,
737,38.066516876,234.551040649,-2790.040039063,23.787889481,242.641830444,-2777.766113281,33.138740540,236.345108032,-2782.830810547,53.077308655,222.259460449,-2811.044189453,56.908550262,217.064178467,-2827.715087891,57.060192108,219.811080933,-2818.510253906,
738,39.011371613,235.025650024,-2788.892333984,24.730245590,242.754882813,-2776.378906250,34.140033722,236.650070190,-2781.612060547,53.938091278,223.243713379,-2810.246826172,57.650619507,218.341827393,-2827.017089844,57.883201599,220.926513672,-2817.777343750,
739,39.879524231,235.471939087,-2787.620117188,25.572723389,242.869262695,-2774.948974609,35.034820557,236.931518555,-2780.302734375,54.842842102,224.102706909,-2809.189208984,58.506999969,219.446792603,-2826.037109375,58.807254791,221.931793213,-2816.761718750,
740,40.824440002,235.735610962,-2786.312500000,26.442539215,242.851501465,-2773.523437500,35.948146820,237.063293457,-2778.974121094,55.790668488,224.768676758,-2808.060546875,59.457077026,220.337097168,-2824.962402344,59.778537750,222.719512939,-2815.661376953,
741,41.877998352,235.823745728,-2785.119628906,27.507183075,242.646331787,-2772.189697266,37.015167236,237.005462646,-2777.746337891,56.847129822,225.290008545,-2807.101074219,60.440963745,221.122024536,-2824.068359375,60.749126434,223.403701782,-2814.750488281,
742,43.162536621,235.815277100,-2784.235351563,28.891252518,242.306976318,-2771.047607422,38.416610718,236.847763062,-2776.788330078,58.003490448,225.816375732,-2806.547851563,61.460140228,221.948898315,-2823.612792969,61.823303223,224.116989136,-2814.270263672,
